Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,768.0mV,80.00mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.500000mV,2.500000mV
Time interval        :,200.00000uS,200.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-544.000000,3200.000000
2,-544.000000,3200.000000
3,-544.000000,3200.000000
4,-544.000000,3200.000000
5,-544.000000,3200.000000
6,-544.000000,3200.000000
7,-536.000000,3160.000000
8,-536.000000,3200.000000
9,-544.000000,3200.000000
10,-544.000000,3200.000000
11,-544.000000,3200.000000
12,-544.000000,3200.000000
13,-544.000000,3200.000000
14,-544.000000,3200.000000
15,-544.000000,3200.000000
16,-544.000000,3200.000000
17,-544.000000,3200.000000
18,-544.000000,3240.000000
19,-552.000000,3200.000000
20,-544.000000,3200.000000
21,-544.000000,3200.000000
22,-544.000000,3200.000000
23,-544.000000,3200.000000
24,-552.000000,3200.000000
25,-552.000000,3200.000000
26,-552.000000,3200.000000
27,-552.000000,3200.000000
28,-544.000000,3200.000000
29,-552.000000,3200.000000
30,-552.000000,3200.000000
31,-552.000000,3200.000000
32,-544.000000,3200.000000
33,-544.000000,3200.000000
34,-552.000000,3200.000000
35,-536.000000,3200.000000
36,-552.000000,3200.000000
37,-544.000000,3200.000000
38,-552.000000,3200.000000
39,-544.000000,3200.000000
40,-544.000000,3200.000000
41,-544.000000,3200.000000
42,-552.000000,3200.000000
43,-552.000000,3200.000000
44,-544.000000,3200.000000
45,-544.000000,3200.000000
46,-544.000000,3200.000000
47,-544.000000,3200.000000
48,-544.000000,3200.000000
49,-552.000000,3200.000000
50,-552.000000,3200.000000
51,-544.000000,3200.000000
52,-544.000000,3200.000000
53,-544.000000,3200.000000
54,-544.000000,3200.000000
55,-544.000000,3200.000000
56,-544.000000,3200.000000
57,-544.000000,3200.000000
58,-552.000000,3200.000000
59,-544.000000,3200.000000
60,-544.000000,3200.000000
61,-552.000000,3200.000000
62,-552.000000,3200.000000
63,-552.000000,3200.000000
64,-552.000000,3200.000000
65,-544.000000,3200.000000
66,-544.000000,3200.000000
67,-544.000000,3200.000000
68,-552.000000,3200.000000
69,-552.000000,3200.000000
70,-544.000000,3200.000000
71,-544.000000,3200.000000
72,-544.000000,3200.000000
73,-544.000000,3200.000000
74,-536.000000,3200.000000
75,-544.000000,3200.000000
76,-544.000000,3200.000000
77,-544.000000,3200.000000
78,-536.000000,3200.000000
79,-544.000000,3200.000000
80,-544.000000,3200.000000
81,-544.000000,3200.000000
82,-536.000000,3200.000000
83,-544.000000,3200.000000
84,-536.000000,3200.000000
85,-536.000000,3200.000000
86,-544.000000,3200.000000
87,-544.000000,3200.000000
88,-544.000000,3200.000000
89,-536.000000,3200.000000
90,-544.000000,3200.000000
91,-544.000000,3200.000000
92,-544.000000,3200.000000
93,-544.000000,3200.000000
94,-544.000000,3200.000000
95,-544.000000,3200.000000
96,-544.000000,3200.000000
97,-544.000000,3200.000000
98,-544.000000,3200.000000
99,-552.000000,3200.000000
100,-544.000000,3200.000000
101,-552.000000,3200.000000
102,-552.000000,3200.000000
103,-544.000000,3200.000000
104,-544.000000,3200.000000
105,-552.000000,3200.000000
106,-544.000000,3200.000000
107,-544.000000,3200.000000
108,-544.000000,3240.000000
109,-544.000000,3200.000000
110,-544.000000,3200.000000
111,-544.000000,3200.000000
112,-552.000000,3200.000000
113,-544.000000,3240.000000
114,-552.000000,3200.000000
115,-544.000000,3200.000000
116,-552.000000,3200.000000
117,-544.000000,3200.000000
118,-552.000000,3200.000000
119,-544.000000,3200.000000
120,-544.000000,3200.000000
121,-552.000000,3200.000000
122,-544.000000,3200.000000
123,-544.000000,3200.000000
124,-552.000000,3200.000000
125,-552.000000,3200.000000
126,-544.000000,3200.000000
127,-544.000000,3200.000000
128,-544.000000,3200.000000
129,-544.000000,3200.000000
130,-552.000000,3200.000000
131,-552.000000,3200.000000
132,-544.000000,3200.000000
133,-552.000000,3200.000000
134,-544.000000,3200.000000
135,-544.000000,3200.000000
136,-544.000000,3200.000000
137,-552.000000,3200.000000
138,-544.000000,3200.000000
139,-552.000000,3200.000000
140,-544.000000,3200.000000
141,-544.000000,3200.000000
142,-552.000000,3200.000000
143,-544.000000,3200.000000
144,-544.000000,3200.000000
145,-552.000000,3200.000000
146,-544.000000,3200.000000
147,-544.000000,3200.000000
148,-544.000000,3200.000000
149,-544.000000,3200.000000
150,-544.000000,3200.000000
151,-536.000000,3200.000000
152,-536.000000,3200.000000
153,-544.000000,3200.000000
154,-544.000000,3240.000000
155,-536.000000,3200.000000
156,-544.000000,3200.000000
157,-544.000000,3200.000000
158,-544.000000,3200.000000
159,-544.000000,3200.000000
160,-544.000000,3200.000000
161,-544.000000,3200.000000
162,-544.000000,3200.000000
163,-544.000000,3200.000000
164,-552.000000,3200.000000
165,-544.000000,3200.000000
166,-544.000000,3200.000000
167,-552.000000,3240.000000
168,-544.000000,3200.000000
169,-552.000000,3200.000000
170,-544.000000,3200.000000
171,-552.000000,3200.000000
172,-552.000000,3200.000000
173,-552.000000,3240.000000
174,-544.000000,3200.000000
175,-544.000000,3200.000000
176,-544.000000,3200.000000
177,-544.000000,3200.000000
178,-552.000000,3200.000000
179,-552.000000,3200.000000
180,-552.000000,3200.000000
181,-552.000000,3200.000000
182,-552.000000,3200.000000
183,-552.000000,3200.000000
184,-552.000000,3200.000000
185,-544.000000,3200.000000
186,-544.000000,3200.000000
187,-544.000000,3200.000000
188,-544.000000,3200.000000
189,-544.000000,3200.000000
190,-528.000000,3200.000000
191,-552.000000,3200.000000
192,-544.000000,3200.000000
193,-544.000000,3200.000000
194,-536.000000,3200.000000
195,-544.000000,3200.000000
196,-552.000000,3200.000000
197,-544.000000,3200.000000
198,-544.000000,3200.000000
199,-544.000000,3200.000000
200,-544.000000,3200.000000
201,-544.000000,3200.000000
202,-552.000000,3200.000000
203,-544.000000,3200.000000
204,-544.000000,3200.000000
205,-544.000000,3200.000000
206,-552.000000,3200.000000
207,-544.000000,3200.000000
208,-552.000000,3200.000000
209,-552.000000,3200.000000
210,-552.000000,3200.000000
211,-544.000000,3200.000000
212,-552.000000,3200.000000
213,-552.000000,3200.000000
214,-544.000000,3200.000000
215,-544.000000,3200.000000
216,-544.000000,3200.000000
217,-544.000000,3200.000000
218,-552.000000,3200.000000
219,-544.000000,3200.000000
220,-552.000000,3200.000000
221,-544.000000,3200.000000
222,-544.000000,3200.000000
223,-544.000000,3200.000000
224,-544.000000,3200.000000
225,-544.000000,3200.000000
226,-544.000000,3200.000000
227,-544.000000,3200.000000
228,-544.000000,3200.000000
229,-544.000000,3200.000000
230,-544.000000,3200.000000
231,-544.000000,3200.000000
232,-536.000000,3200.000000
233,-536.000000,3200.000000
234,-536.000000,3200.000000
235,-552.000000,3200.000000
236,-536.000000,3200.000000
237,-544.000000,3200.000000
238,-544.000000,3200.000000
239,-544.000000,3200.000000
240,-544.000000,3200.000000
241,-544.000000,3200.000000
242,-552.000000,3200.000000
243,-544.000000,3200.000000
244,-552.000000,3200.000000
245,-552.000000,3200.000000
246,-544.000000,3200.000000
247,-552.000000,3200.000000
248,-544.000000,3200.000000
249,-552.000000,3200.000000
250,-552.000000,3200.000000
251,-544.000000,3200.000000
252,-552.000000,3200.000000
253,-544.000000,3200.000000
254,-552.000000,3200.000000
255,-552.000000,3200.000000
256,-544.000000,3200.000000
257,-552.000000,3200.000000
258,-544.000000,3200.000000
259,-552.000000,3200.000000
260,-544.000000,3200.000000
261,-544.000000,3200.000000
262,-552.000000,3200.000000
263,-552.000000,3200.000000
264,-552.000000,3200.000000
265,-552.000000,3200.000000
266,-544.000000,3200.000000
267,-552.000000,3200.000000
268,-544.000000,3200.000000
269,-544.000000,3200.000000
270,-552.000000,3200.000000
271,-552.000000,3200.000000
272,-552.000000,3200.000000
273,-544.000000,3200.000000
274,-544.000000,3200.000000
275,-552.000000,3200.000000
276,-552.000000,3200.000000
277,-552.000000,3200.000000
278,-552.000000,3200.000000
279,-552.000000,3200.000000
280,-544.000000,3200.000000
281,-552.000000,3200.000000
282,-544.000000,3200.000000
283,-544.000000,3200.000000
284,-552.000000,3200.000000
285,-552.000000,3200.000000
286,-552.000000,3200.000000
287,-552.000000,3200.000000
288,-536.000000,3200.000000
289,-552.000000,3200.000000
290,-552.000000,3200.000000
291,-544.000000,3200.000000
292,-552.000000,3200.000000
293,-552.000000,3200.000000
294,-552.000000,3200.000000
295,-552.000000,3200.000000
296,-544.000000,3200.000000
297,-552.000000,3200.000000
298,-552.000000,3200.000000
299,-544.000000,3200.000000
300,-552.000000,3200.000000
301,-544.000000,3200.000000
302,-552.000000,3200.000000
303,-552.000000,3200.000000
304,-552.000000,3200.000000
305,-552.000000,3200.000000
306,-544.000000,3200.000000
307,-544.000000,3200.000000
308,-544.000000,3160.000000
309,-552.000000,3200.000000
310,-552.000000,3200.000000
311,-544.000000,3200.000000
312,-552.000000,3200.000000
313,-544.000000,3200.000000
314,-544.000000,3200.000000
315,-552.000000,3200.000000
316,-544.000000,3200.000000
317,-552.000000,3200.000000
318,-552.000000,3200.000000
319,-544.000000,3200.000000
320,-544.000000,3200.000000
321,-544.000000,3200.000000
322,-552.000000,3200.000000
323,-544.000000,3200.000000
